"","task_Type","Congruency","num_ratio","CH_Ratio","Density_Ratio","Surface_Ratio","ADS_Ratio","present_time","seen"
"1731","Surface judgment","Congruent","0.5",0.4579,0.2196,0.1005,0.2011,0.1,1
"1732","Surface judgment","Congruent","0.5",0.4579,0.2196,0.1005,0.2011,0.5,1
"1733","Surface judgment","Congruent","0.5",0.4588,0.2188,0.1004,0.2008,0.017,0.272727272727273
"1734","Surface judgment","Congruent","0.5",0.4588,0.2188,0.1004,0.2008,0.034,0.692307692307692
"1735","Surface judgment","Congruent","0.5",0.4588,0.2188,0.1004,0.2008,0.1,1
"1736","Surface judgment","Congruent","0.5",0.4588,0.2188,0.1004,0.2008,0.5,0.75
"1737","Surface judgment","Congruent","0.5",0.4603,0.2184,0.1005,0.201,0.017,0.583333333333333
"1738","Surface judgment","Congruent","0.5",0.4603,0.2184,0.1005,0.201,0.034,0.714285714285714
"1739","Surface judgment","Congruent","0.5",0.4603,0.2184,0.1005,0.201,0.1,1
"1740","Surface judgment","Congruent","0.5",0.4603,0.2184,0.1005,0.201,0.5,0.875
"1741","Surface judgment","Congruent","0.5",0.4604,0.2184,0.1006,0.2011,0.017,0.222222222222222
"1742","Surface judgment","Congruent","0.5",0.4604,0.2184,0.1006,0.2011,0.034,0.916666666666667
"1743","Surface judgment","Congruent","0.5",0.4604,0.2184,0.1006,0.2011,0.1,1
"1744","Surface judgment","Congruent","0.5",0.4604,0.2184,0.1006,0.2011,0.5,1
"1745","Surface judgment","Congruent","0.5",0.4611,0.2194,0.1012,0.2024,0.017,0.166666666666667
"1746","Surface judgment","Congruent","0.5",0.4611,0.2194,0.1012,0.2024,0.034,0.8
"1747","Surface judgment","Congruent","0.5",0.4611,0.2194,0.1012,0.2024,0.1,1
"1748","Surface judgment","Congruent","0.5",0.4611,0.2194,0.1012,0.2024,0.5,1
"1749","Surface judgment","Congruent","0.5",0.4628,0.2172,0.1005,0.201,0.017,0.384615384615385
"1750","Surface judgment","Congruent","0.5",0.4628,0.2172,0.1005,0.201,0.034,0.5
"1751","Surface judgment","Congruent","0.5",0.4628,0.2172,0.1005,0.201,0.1,1
"1752","Surface judgment","Congruent","0.5",0.4628,0.2172,0.1005,0.201,0.5,1
"1753","Surface judgment","Congruent","0.5",0.4669,0.2145,0.1002,0.2003,0.017,0.666666666666667
"1754","Surface judgment","Congruent","0.5",0.4669,0.2145,0.1002,0.2003,0.034,0.545454545454545
"1755","Surface judgment","Congruent","0.5",0.4669,0.2145,0.1002,0.2003,0.1,1
"1756","Surface judgment","Congruent","0.5",0.4669,0.2145,0.1002,0.2003,0.5,1
"1757","Surface judgment","Congruent","0.5",0.4672,0.2148,0.1004,0.2007,0.017,0.333333333333333
"1758","Surface judgment","Congruent","0.5",0.4672,0.2148,0.1004,0.2007,0.034,0.333333333333333
"1759","Surface judgment","Congruent","0.5",0.4672,0.2148,0.1004,0.2007,0.1,1
"1760","Surface judgment","Congruent","0.5",0.4672,0.2148,0.1004,0.2007,0.5,1
"1761","Surface judgment","Congruent","0.5",0.4674,0.2165,0.1012,0.2024,0.017,0.375
"1762","Surface judgment","Congruent","0.5",0.4674,0.2165,0.1012,0.2024,0.034,0.363636363636364
"1763","Surface judgment","Congruent","0.5",0.4674,0.2165,0.1012,0.2024,0.1,1
"1764","Surface judgment","Congruent","0.5",0.4674,0.2165,0.1012,0.2024,0.5,0.888888888888889
"1765","Surface judgment","Congruent","0.5",0.4675,0.2147,0.1004,0.2008,0.017,0.666666666666667
"1766","Surface judgment","Congruent","0.5",0.4675,0.2147,0.1004,0.2008,0.034,0.555555555555556
"1767","Surface judgment","Congruent","0.5",0.4675,0.2147,0.1004,0.2008,0.1,1
"1768","Surface judgment","Congruent","0.5",0.4675,0.2147,0.1004,0.2008,0.5,1
"1769","Surface judgment","Congruent","0.5",0.468,0.2134,0.0999,0.1998,0.017,0.454545454545455
"1770","Surface judgment","Congruent","0.5",0.468,0.2134,0.0999,0.1998,0.034,0.857142857142857
"1771","Surface judgment","Congruent","0.5",0.468,0.2134,0.0999,0.1998,0.1,1
"1772","Surface judgment","Congruent","0.5",0.468,0.2134,0.0999,0.1998,0.5,1
"1773","Surface judgment","Congruent","0.5",0.4685,0.2132,0.0999,0.1998,0.017,0.571428571428571
"1774","Surface judgment","Congruent","0.5",0.4685,0.2132,0.0999,0.1998,0.034,0.777777777777778
"1775","Surface judgment","Congruent","0.5",0.4685,0.2132,0.0999,0.1998,0.1,0.857142857142857
"1776","Surface judgment","Congruent","0.5",0.4685,0.2132,0.0999,0.1998,0.5,1
"1777","Surface judgment","Congruent","0.5",0.4685,0.2157,0.1011,0.2021,0.017,0.363636363636364
"1778","Surface judgment","Congruent","0.5",0.4685,0.2157,0.1011,0.2021,0.034,0.333333333333333
"1779","Surface judgment","Congruent","0.5",0.4685,0.2157,0.1011,0.2021,0.1,0.875
"1780","Surface judgment","Congruent","0.5",0.4685,0.2157,0.1011,0.2021,0.5,1
"1781","Surface judgment","Congruent","0.5",0.4759,0.2118,0.1008,0.2016,0.017,0.545454545454545
"1782","Surface judgment","Congruent","0.5",0.4759,0.2118,0.1008,0.2016,0.034,0.5
"1783","Surface judgment","Congruent","0.5",0.4759,0.2118,0.1008,0.2016,0.1,1
"1784","Surface judgment","Congruent","0.5",0.4759,0.2118,0.1008,0.2016,0.5,1
"1785","Surface judgment","Congruent","0.5",0.4773,0.2114,0.1009,0.2018,0.017,0.444444444444444
"1786","Surface judgment","Congruent","0.5",0.4773,0.2114,0.1009,0.2018,0.034,0.75
"1787","Surface judgment","Congruent","0.5",0.4773,0.2114,0.1009,0.2018,0.1,1
"1788","Surface judgment","Congruent","0.5",0.4773,0.2114,0.1009,0.2018,0.5,1
"1789","Surface judgment","Congruent","0.5",0.4903,0.2054,0.1007,0.2014,0.017,0.142857142857143
"1790","Surface judgment","Congruent","0.5",0.4903,0.2054,0.1007,0.2014,0.034,0.5625
"1791","Surface judgment","Congruent","0.5",0.4903,0.2054,0.1007,0.2014,0.1,1
"1792","Surface judgment","Congruent","0.5",0.4903,0.2054,0.1007,0.2014,0.5,1
"1793","Surface judgment","Congruent","0.6",0.5102,0.2364,0.1206,0.201,0.017,0.25
"1794","Surface judgment","Congruent","0.6",0.5102,0.2364,0.1206,0.201,0.034,0.888888888888889
"1795","Surface judgment","Congruent","0.6",0.5102,0.2364,0.1206,0.201,0.1,1
"1796","Surface judgment","Congruent","0.6",0.5102,0.2364,0.1206,0.201,0.5,0.875
"1797","Surface judgment","Congruent","0.6",0.5114,0.2336,0.1195,0.1991,0.017,0.6
"1798","Surface judgment","Congruent","0.6",0.5114,0.2336,0.1195,0.1991,0.034,0.727272727272727
"1799","Surface judgment","Congruent","0.6",0.5114,0.2336,0.1195,0.1991,0.1,1
"1800","Surface judgment","Congruent","0.6",0.5114,0.2336,0.1195,0.1991,0.5,1
"1801","Surface judgment","Congruent","0.6",0.5142,0.2338,0.1202,0.2003,0.017,0.363636363636364
"1802","Surface judgment","Congruent","0.6",0.5142,0.2338,0.1202,0.2003,0.034,0.833333333333333
"1803","Surface judgment","Congruent","0.6",0.5142,0.2338,0.1202,0.2003,0.1,0.909090909090909
"1804","Surface judgment","Congruent","0.6",0.5142,0.2338,0.1202,0.2003,0.5,1
"1805","Surface judgment","Congruent","0.6",0.5177,0.2325,0.1204,0.2006,0.017,0.555555555555556
"1806","Surface judgment","Congruent","0.6",0.5177,0.2325,0.1204,0.2006,0.034,0.888888888888889
"1807","Surface judgment","Congruent","0.6",0.5177,0.2325,0.1204,0.2006,0.1,1
"1808","Surface judgment","Congruent","0.6",0.5177,0.2325,0.1204,0.2006,0.5,1
"1809","Surface judgment","Congruent","0.6",0.5242,0.2295,0.1203,0.2005,0.017,0.5
"1810","Surface judgment","Congruent","0.6",0.5242,0.2295,0.1203,0.2005,0.034,0.666666666666667
"1811","Surface judgment","Congruent","0.6",0.5242,0.2295,0.1203,0.2005,0.1,1
"1812","Surface judgment","Congruent","0.6",0.5242,0.2295,0.1203,0.2005,0.5,1
"1813","Surface judgment","Congruent","0.6",0.5303,0.2267,0.1203,0.2004,0.017,0.5
"1814","Surface judgment","Congruent","0.6",0.5303,0.2267,0.1203,0.2004,0.034,0.8
"1815","Surface judgment","Congruent","0.6",0.5303,0.2267,0.1203,0.2004,0.1,1
"1816","Surface judgment","Congruent","0.6",0.5303,0.2267,0.1203,0.2004,0.5,0.923076923076923
"1817","Surface judgment","Congruent","0.6",0.5338,0.2262,0.1207,0.2012,0.017,0.5
"1818","Surface judgment","Congruent","0.6",0.5338,0.2262,0.1207,0.2012,0.034,0.625
"1819","Surface judgment","Congruent","0.6",0.5338,0.2262,0.1207,0.2012,0.1,1
"1820","Surface judgment","Congruent","0.6",0.5338,0.2262,0.1207,0.2012,0.5,1
"1821","Surface judgment","Congruent","0.6",0.5354,0.2251,0.1205,0.2009,0.017,0.4
"1822","Surface judgment","Congruent","0.6",0.5354,0.2251,0.1205,0.2009,0.034,0.727272727272727
"1823","Surface judgment","Congruent","0.6",0.5354,0.2251,0.1205,0.2009,0.1,1
"1824","Surface judgment","Congruent","0.6",0.5354,0.2251,0.1205,0.2009,0.5,1
"1825","Surface judgment","Congruent","0.6",0.5355,0.2263,0.1212,0.202,0.017,0.5
"1826","Surface judgment","Congruent","0.6",0.5355,0.2263,0.1212,0.202,0.034,0.666666666666667
"1827","Surface judgment","Congruent","0.6",0.5355,0.2263,0.1212,0.202,0.1,0.875
"1828","Surface judgment","Congruent","0.6",0.5355,0.2263,0.1212,0.202,0.5,1
"1829","Surface judgment","Congruent","0.6",0.5375,0.2251,0.121,0.2017,0.017,0.75
"1830","Surface judgment","Congruent","0.6",0.5375,0.2251,0.121,0.2017,0.034,0.636363636363636
"1831","Surface judgment","Congruent","0.6",0.5375,0.2251,0.121,0.2017,0.1,1
"1832","Surface judgment","Congruent","0.6",0.5375,0.2251,0.121,0.2017,0.5,1
"1833","Surface judgment","Congruent","0.6",0.5398,0.2237,0.1208,0.2013,0.017,0.5
"1834","Surface judgment","Congruent","0.6",0.5398,0.2237,0.1208,0.2013,0.034,0.8
"1835","Surface judgment","Congruent","0.6",0.5398,0.2237,0.1208,0.2013,0.1,1
"1836","Surface judgment","Congruent","0.6",0.5398,0.2237,0.1208,0.2013,0.5,1
"1837","Surface judgment","Congruent","0.6",0.5405,0.2235,0.1208,0.2013,0.017,0.4
"1838","Surface judgment","Congruent","0.6",0.5405,0.2235,0.1208,0.2013,0.034,0.888888888888889
"1839","Surface judgment","Congruent","0.6",0.5405,0.2235,0.1208,0.2013,0.1,0.833333333333333
"1840","Surface judgment","Congruent","0.6",0.5405,0.2235,0.1208,0.2013,0.5,1
"1841","Surface judgment","Congruent","0.6",0.5432,0.223,0.1212,0.2019,0.017,0.166666666666667
"1842","Surface judgment","Congruent","0.6",0.5432,0.223,0.1212,0.2019,0.034,0.714285714285714
"1843","Surface judgment","Congruent","0.6",0.5432,0.223,0.1212,0.2019,0.1,1
"1844","Surface judgment","Congruent","0.6",0.5432,0.223,0.1212,0.2019,0.5,1
"1845","Surface judgment","Congruent","0.6",0.5454,0.221,0.1205,0.2009,0.017,0
"1846","Surface judgment","Congruent","0.6",0.5454,0.221,0.1205,0.2009,0.034,0.727272727272727
"1847","Surface judgment","Congruent","0.6",0.5454,0.221,0.1205,0.2009,0.1,1
"1848","Surface judgment","Congruent","0.6",0.5454,0.221,0.1205,0.2009,0.5,1
"1849","Surface judgment","Congruent","0.6",0.5455,0.2204,0.1202,0.2004,0.017,0.6
"1850","Surface judgment","Congruent","0.6",0.5455,0.2204,0.1202,0.2004,0.034,1
"1851","Surface judgment","Congruent","0.6",0.5455,0.2204,0.1202,0.2004,0.1,1
"1852","Surface judgment","Congruent","0.6",0.5455,0.2204,0.1202,0.2004,0.5,0.923076923076923
"1853","Surface judgment","Congruent","0.6",0.5459,0.2198,0.12,0.2,0.017,0.416666666666667
"1854","Surface judgment","Congruent","0.6",0.5459,0.2198,0.12,0.2,0.034,0.333333333333333
"1855","Surface judgment","Congruent","0.6",0.5459,0.2198,0.12,0.2,0.1,1
"1856","Surface judgment","Congruent","0.6",0.5459,0.2198,0.12,0.2,0.5,1
"1857","Surface judgment","Congruent","0.6",0.5459,0.2204,0.1203,0.2005,0.017,0.5
"1858","Surface judgment","Congruent","0.6",0.5459,0.2204,0.1203,0.2005,0.034,0.888888888888889
"1859","Surface judgment","Congruent","0.6",0.5459,0.2204,0.1203,0.2005,0.1,1
"1860","Surface judgment","Congruent","0.6",0.5459,0.2204,0.1203,0.2005,0.5,1
"1861","Surface judgment","Congruent","0.6",0.5482,0.2199,0.1205,0.2009,0.017,0.333333333333333
"1862","Surface judgment","Congruent","0.6",0.5482,0.2199,0.1205,0.2009,0.034,0.545454545454545
"1863","Surface judgment","Congruent","0.6",0.5482,0.2199,0.1205,0.2009,0.1,1
"1864","Surface judgment","Congruent","0.6",0.5482,0.2199,0.1205,0.2009,0.5,1
"1865","Surface judgment","Congruent","0.6",0.551,0.2183,0.1203,0.2005,0.017,0.5
"1866","Surface judgment","Congruent","0.6",0.551,0.2183,0.1203,0.2005,0.034,0.5
"1867","Surface judgment","Congruent","0.6",0.551,0.2183,0.1203,0.2005,0.1,1
"1868","Surface judgment","Congruent","0.6",0.551,0.2183,0.1203,0.2005,0.5,1
"1869","Surface judgment","Congruent","0.6",0.5511,0.2198,0.1211,0.2019,0.017,0.666666666666667
"1870","Surface judgment","Congruent","0.6",0.5511,0.2198,0.1211,0.2019,0.034,1
"1871","Surface judgment","Congruent","0.6",0.5511,0.2198,0.1211,0.2019,0.1,1
"1872","Surface judgment","Congruent","0.6",0.5511,0.2198,0.1211,0.2019,0.5,1
"1873","Surface judgment","Congruent","0.6",0.5512,0.2189,0.1206,0.2011,0.017,0.833333333333333
"1874","Surface judgment","Congruent","0.6",0.5512,0.2189,0.1206,0.2011,0.034,0.75
"1875","Surface judgment","Congruent","0.6",0.5512,0.2189,0.1206,0.2011,0.1,1
"1876","Surface judgment","Congruent","0.6",0.5512,0.2189,0.1206,0.2011,0.5,0.923076923076923
"1877","Surface judgment","Congruent","0.6",0.552,0.2179,0.1203,0.2005,0.017,0.444444444444444
"1878","Surface judgment","Congruent","0.6",0.552,0.2179,0.1203,0.2005,0.034,1
"1879","Surface judgment","Congruent","0.6",0.552,0.2179,0.1203,0.2005,0.1,1
"1880","Surface judgment","Congruent","0.6",0.552,0.2179,0.1203,0.2005,0.5,0.909090909090909
"1881","Surface judgment","Congruent","0.6",0.5534,0.2172,0.1202,0.2004,0.017,0.5
"1882","Surface judgment","Congruent","0.6",0.5534,0.2172,0.1202,0.2004,0.034,0.6
"1883","Surface judgment","Congruent","0.6",0.5534,0.2172,0.1202,0.2004,0.1,1
"1884","Surface judgment","Congruent","0.6",0.5534,0.2172,0.1202,0.2004,0.5,0.857142857142857
"1885","Surface judgment","Congruent","0.6",0.5537,0.2194,0.1215,0.2024,0.017,0.5
"1886","Surface judgment","Congruent","0.6",0.5537,0.2194,0.1215,0.2024,0.034,0.916666666666667
"1887","Surface judgment","Congruent","0.6",0.5537,0.2194,0.1215,0.2024,0.1,1
"1888","Surface judgment","Congruent","0.6",0.5537,0.2194,0.1215,0.2024,0.5,1
"1889","Surface judgment","Congruent","0.6",0.5552,0.2144,0.119,0.1984,0.017,0.615384615384615
"1890","Surface judgment","Congruent","0.6",0.5552,0.2144,0.119,0.1984,0.034,1
"1891","Surface judgment","Congruent","0.6",0.5552,0.2144,0.119,0.1984,0.1,1
"1892","Surface judgment","Congruent","0.6",0.5552,0.2144,0.119,0.1984,0.5,0.909090909090909
"1893","Surface judgment","Congruent","0.6",0.5559,0.2161,0.1202,0.2003,0.017,0.416666666666667
"1894","Surface judgment","Congruent","0.6",0.5559,0.2161,0.1202,0.2003,0.034,0.888888888888889
"1895","Surface judgment","Congruent","0.6",0.5559,0.2161,0.1202,0.2003,0.1,1
"1896","Surface judgment","Congruent","0.6",0.5559,0.2161,0.1202,0.2003,0.5,0.875
"1897","Surface judgment","Congruent","0.6",0.556,0.218,0.1212,0.202,0.017,0.25
"1898","Surface judgment","Congruent","0.6",0.556,0.218,0.1212,0.202,0.034,0.625
"1899","Surface judgment","Congruent","0.6",0.556,0.218,0.1212,0.202,0.1,1
"1900","Surface judgment","Congruent","0.6",0.556,0.218,0.1212,0.202,0.5,1
"1901","Surface judgment","Congruent","0.6",0.5564,0.2169,0.1207,0.2012,0.017,1
"1902","Surface judgment","Congruent","0.6",0.5564,0.2169,0.1207,0.2012,0.034,0.75
"1903","Surface judgment","Congruent","0.6",0.5564,0.2169,0.1207,0.2012,0.1,0.928571428571429
"1904","Surface judgment","Congruent","0.6",0.5564,0.2169,0.1207,0.2012,0.5,1
"1905","Surface judgment","Congruent","0.6",0.5572,0.2169,0.1208,0.2014,0.017,0.25
"1906","Surface judgment","Congruent","0.6",0.5572,0.2169,0.1208,0.2014,0.034,0.5
"1907","Surface judgment","Congruent","0.6",0.5572,0.2169,0.1208,0.2014,0.1,1
"1908","Surface judgment","Congruent","0.6",0.5572,0.2169,0.1208,0.2014,0.5,1
"1909","Surface judgment","Congruent","0.6",0.559,0.2156,0.1205,0.2009,0.017,0.4
"1910","Surface judgment","Congruent","0.6",0.559,0.2156,0.1205,0.2009,0.034,0.9
"1911","Surface judgment","Congruent","0.6",0.559,0.2156,0.1205,0.2009,0.1,1
"1912","Surface judgment","Congruent","0.6",0.559,0.2156,0.1205,0.2009,0.5,1
"1913","Surface judgment","Congruent","0.6",0.5598,0.2146,0.1201,0.2002,0.017,0.625
"1914","Surface judgment","Congruent","0.6",0.5598,0.2146,0.1201,0.2002,0.034,0.5
"1915","Surface judgment","Congruent","0.6",0.5598,0.2146,0.1201,0.2002,0.1,1
"1916","Surface judgment","Congruent","0.6",0.5598,0.2146,0.1201,0.2002,0.5,1
"1917","Surface judgment","Congruent","0.6",0.5601,0.2142,0.12,0.2,0.017,0.5
"1918","Surface judgment","Congruent","0.6",0.5601,0.2142,0.12,0.2,0.034,0.7
"1919","Surface judgment","Congruent","0.6",0.5601,0.2142,0.12,0.2,0.1,1
"1920","Surface judgment","Congruent","0.6",0.5601,0.2142,0.12,0.2,0.5,0.857142857142857
"1921","Surface judgment","Congruent","0.6",0.561,0.2153,0.1208,0.2014,0.017,0.285714285714286
"1922","Surface judgment","Congruent","0.6",0.561,0.2153,0.1208,0.2014,0.034,0.454545454545455
"1923","Surface judgment","Congruent","0.6",0.561,0.2153,0.1208,0.2014,0.1,1
"1924","Surface judgment","Congruent","0.6",0.561,0.2153,0.1208,0.2014,0.5,1
"1925","Surface judgment","Congruent","0.6",0.562,0.2141,0.1203,0.2005,0.017,0.375
"1926","Surface judgment","Congruent","0.6",0.562,0.2141,0.1203,0.2005,0.034,0.5
"1927","Surface judgment","Congruent","0.6",0.562,0.2141,0.1203,0.2005,0.1,0.916666666666667
"1928","Surface judgment","Congruent","0.6",0.562,0.2141,0.1203,0.2005,0.5,1
"1929","Surface judgment","Congruent","0.6",0.5652,0.2144,0.1212,0.2019,0.017,0.333333333333333
"1930","Surface judgment","Congruent","0.6",0.5652,0.2144,0.1212,0.2019,0.034,0.7
"1931","Surface judgment","Congruent","0.6",0.5652,0.2144,0.1212,0.2019,0.1,1
"1932","Surface judgment","Congruent","0.6",0.5652,0.2144,0.1212,0.2019,0.5,1
"1933","Surface judgment","Congruent","0.6",0.5666,0.2133,0.1209,0.2015,0.017,0.333333333333333
"1934","Surface judgment","Congruent","0.6",0.5666,0.2133,0.1209,0.2015,0.034,0.666666666666667
"1935","Surface judgment","Congruent","0.6",0.5666,0.2133,0.1209,0.2015,0.1,1
"1936","Surface judgment","Congruent","0.6",0.5666,0.2133,0.1209,0.2015,0.5,1
"1937","Surface judgment","Congruent","0.6",0.567,0.2121,0.1203,0.2004,0.017,0.5
"1938","Surface judgment","Congruent","0.6",0.567,0.2121,0.1203,0.2004,0.034,0.571428571428571
"1939","Surface judgment","Congruent","0.6",0.567,0.2121,0.1203,0.2004,0.1,1
"1940","Surface judgment","Congruent","0.6",0.567,0.2121,0.1203,0.2004,0.5,1
"1941","Surface judgment","Congruent","0.6",0.5682,0.2122,0.1206,0.201,0.017,0.333333333333333
"1942","Surface judgment","Congruent","0.6",0.5682,0.2122,0.1206,0.201,0.034,0.666666666666667
"1943","Surface judgment","Congruent","0.6",0.5682,0.2122,0.1206,0.201,0.1,0.857142857142857
"1944","Surface judgment","Congruent","0.6",0.5682,0.2122,0.1206,0.201,0.5,1
"1945","Surface judgment","Congruent","0.6",0.5685,0.2124,0.1208,0.2013,0.017,0.666666666666667
"1946","Surface judgment","Congruent","0.6",0.5685,0.2124,0.1208,0.2013,0.034,0.7
"1947","Surface judgment","Congruent","0.6",0.5685,0.2124,0.1208,0.2013,0.1,1
"1948","Surface judgment","Congruent","0.6",0.5685,0.2124,0.1208,0.2013,0.5,1
"1949","Surface judgment","Congruent","0.6",0.5686,0.2116,0.1203,0.2006,0.017,0.4
"1950","Surface judgment","Congruent","0.6",0.5686,0.2116,0.1203,0.2006,0.034,0.7
"1951","Surface judgment","Congruent","0.6",0.5686,0.2116,0.1203,0.2006,0.1,1
"1952","Surface judgment","Congruent","0.6",0.5686,0.2116,0.1203,0.2006,0.5,1
"1953","Surface judgment","Congruent","0.6",0.5696,0.2114,0.1204,0.2007,0.017,0.384615384615385
"1954","Surface judgment","Congruent","0.6",0.5696,0.2114,0.1204,0.2007,0.034,0.833333333333333
"1955","Surface judgment","Congruent","0.6",0.5696,0.2114,0.1204,0.2007,0.1,1
"1956","Surface judgment","Congruent","0.6",0.5696,0.2114,0.1204,0.2007,0.5,1
"1957","Surface judgment","Congruent","0.6",0.5729,0.2097,0.1201,0.2002,0.017,0.5
"1958","Surface judgment","Congruent","0.6",0.5729,0.2097,0.1201,0.2002,0.034,0.571428571428571
"1959","Surface judgment","Congruent","0.6",0.5729,0.2097,0.1201,0.2002,0.1,0.909090909090909
"1960","Surface judgment","Congruent","0.6",0.5729,0.2097,0.1201,0.2002,0.5,0.888888888888889
"1961","Surface judgment","Congruent","0.6",0.5736,0.2104,0.1207,0.2012,0.017,0.428571428571429
"1962","Surface judgment","Congruent","0.6",0.5736,0.2104,0.1207,0.2012,0.034,0.714285714285714
